01000000d44b8a28a4bc90c5e94acb3ffff8f710d42d085d39c9f349a42c0000000000001673404d0ff0a7a605811d5b84e7fb63b84ce0f0f28b91bf8d94304ec1f0f518264bd44df2b9441a64627363,2a1a9ebbce151961349b4a4262b97cada96cf66a0520361c3942000000000000
010000002a1a9ebbce151961349b4a4262b97cada96cf66a0520361c394200000000000024ef23bf3305c073e8f4b510a4a00b00023ccc7adf1f24848892202394917dd1a44bd44df2b9441a82bff6d1,63419bb6c9f6314238a92efe72c7d54c32b68e3b9975c37dc93f000000000000
0100000063419bb6c9f6314238a92efe72c7d54c32b68e3b9975c37dc93f0000000000005db5e0e9ecea10be4021ed71e47484af5796121599c5fa787fe9993ec852a1fbe24bd44df2b9441a9e6b4305,545d46759a9ae136a32d8c41359f6de3e169365b682bd8e5bb26000000000000
01000000545d46759a9ae136a32d8c41359f6de3e169365b682bd8e5bb260000000000008d899cf0ec02c5067625a7c0961ffc3945ff5bddd8cc0487dfbba5b59948f2adac4cd44df2b9441a3092c555,af562d0161f4c234680a87f2c2ecabb2fd47ef2bb700be371a02000000000000
01000000af562d0161f4c234680a87f2c2ecabb2fd47ef2bb700be371a0200000000000083b07fa4461eb02217a827dbdb39250cd3be93e5fc9125884b17a6272bcc7b15eb4ed44df2b9441ae7be1314,27bf681d3f7a418b73b8ba438aee4c0b2779e46e99864f15fd41000000000000
0100000027bf681d3f7a418b73b8ba438aee4c0b2779e46e99864f15fd4100000000000077cc1a472c95fc756684f2434f4096c421a3d2c9750190aab8f6075dcaed4b9fde4fd44df2b9441a78bfc2a5,b18252e903ae99fd1998eb18a074044abdf29789b01877d5661e000000000000
01000000b18252e903ae99fd1998eb18a074044abdf29789b01877d5661e00000000000028794cc8302a0757da6130b7be82227d05bce8f1c9a32455833e05297a20d9e42050d44df2b9441ae056f9db,f71c837a07ab6a181fab2e391a345427b6ab85db0802e1358114000000000000
01000000f71c837a07ab6a181fab2e391a345427b6ab85db0802e135811400000000000020259667bb2b184ebb3e9bdb67075aef23546d4b346943489f52abe18ba04e538750d44df2b9441aaf135b93,520d936379caffa5a6959bb2cd02a3591954164e904980477422000000000000
01000000520d936379caffa5a6959bb2cd02a3591954164e904980477422000000000000c7055faf871418aacdb29568e217b61c1499c5851d735f6435814508a6552af27e5ad44df2b9441a2a2f8371,e06a517bb0f7492014e1b600917a7b7dce08d661b329a8b35e13000000000000
01000000e06a517bb0f7492014e1b600917a7b7dce08d661b329a8b35e1300000000000018b16d9d319aff2a702e70ec114c4541d1ccc4c7a87cb710e715ae8ffff7941c525ed44df2b9441a6e5debdf,92f66e87ac102fdb3de52472cc92b291dfa8594b26f7b7c76108000000000000
0100000092f66e87ac102fdb3de52472cc92b291dfa8594b26f7b7c761080000000000002e79aaf07ab6a69fd367c4dd09e93231234229e5b0b78f3403288cf7ba2ab5051e5fd44df2b9441aadcbe3c0,5d2de5b0f6a44404e0eac57ee55142661991bcf913dbd27fee40000000000000
010000005d2de5b0f6a44404e0eac57ee55142661991bcf913dbd27fee40000000000000edd2ed5dd8fd6876c35ef4de9f273c926ae0bd7b0e711fd038de352effe6dc91ad61d44df2b9441a2a36f9d2,e85b88eff54b08ed39e05500f611524bf4686ac263d816541227000000000000
01000000e85b88eff54b08ed39e05500f611524bf4686ac263d816541227000000000000d4f7adfc1508c6d011e75ae14b621c71dbae53c5f4a1bae61073dd20a211398b3f62d44df2b9441a0a23e2f3,9c586aed15c1747bd0aa07161285541fc76c2568c3ef52854e0f000000000000
010000009c586aed15c1747bd0aa07161285541fc76c2568c3ef52854e0f0000000000002950fadf862b64f60c628dd1f777c66b99465bf786d317818a4b0d1f2e3a8252ba64d44df2b9441a7f06c7f8,a584d0acbbf20e4d0c57d8af7927080f9934786f83455f61de13000000000000
01000000a584d0acbbf20e4d0c57d8af7927080f9934786f83455f61de13000000000000856c4da127c555b7ffc42849028ff0223713794551d34848eccb0c48ea2475243d68d44df2b9441a9ad709d8,c82446f9f45720c5ff429ef4e3a55d79c87ee24d2e8e68211722000000000000
